date,state,positive_raw,positive,total
2020-07-08,Чернівецька,25,25,528
2020-07-09,Чернівецька,23,23,369
2020-07-10,Чернівецька,21,21,401
2020-07-11,Чернівецька,21,21,359
2020-07-12,Чернівецька,23,23,218
2020-07-13,Чернівецька,27,27,286
2020-07-14,Чернівецька,19,19,246
2020-07-15,Чернівецька,24,24,468
2020-07-16,Чернівецька,30,30,636
2020-07-18,Чернівецька,21,21,360
2020-07-19,Чернівецька,21,21,236
2020-07-20,Чернівецька,29,29,299
2020-07-21,Чернівецька,35,35,602
2020-07-22,Чернівецька,37,37,410
2020-07-24,Чернівецька,65,65,699
2020-07-25,Чернівецька,41,41,406
2020-07-26,Чернівецька,33,33,282
2020-07-28,Чернівецька,52,52,758
2020-07-29,Чернівецька,53,53,592
2020-07-30,Чернівецька,50,50,781
2020-07-31,Чернівецька,66,66,771
2020-08-01,Чернівецька,65,65,438
2020-08-02,Чернівецька,54,54,376
2020-08-03,Чернівецька,56,56,565
2020-08-05,Чернівецька,75,75,754
2020-08-06,Чернівецька,75,75,763
2020-08-07,Чернівецька,73,73,879
2020-08-08,Чернівецька,128,128,687
2020-08-09,Чернівецька,100,100,432
2020-08-10,Чернівецька,84,84,445
2020-08-11,Чернівецька,120,120,995
2020-08-12,Чернівецька,120,120,1012
2020-08-16,Чернівецька,147,147,510
2020-08-17,Чернівецька,171,171,648
2020-08-18,Чернівецька,165,165,1020
2020-08-20,Чернівецька,219,219,1040
2020-08-21,Чернівецька,190,190,1042
2020-08-22,Чернівецька,244,244,946
2020-08-23,Чернівецька,224,224,661
2020-08-24,Чернівецька,200,200,564
2020-08-25,Чернівецька,174,174,870
2020-08-26,Чернівецька,150,150,876
2020-08-27,Чернівецька,140,140,803
2020-08-28,Чернівецька,152,152,971
2020-08-29,Чернівецька,181,181,1104
2020-08-30,Чернівецька,147,147,658
2020-08-31,Чернівецька,102,102,783
2020-09-01,Чернівецька,85,85,1246
2020-09-02,Чернівецька,152,152,1363
2020-09-03,Чернівецька,167,167,1260
2020-09-04,Чернівецька,166,166,1218
2020-09-05,Чернівецька,154,154,663
2020-09-06,Чернівецька,144,144,470
2020-09-07,Чернівецька,156,156,740
2020-09-08,Чернівецька,154,154,1039
2020-09-09,Чернівецька,163,163,1281
2020-09-10,Чернівецька,157,157,1077
2020-09-11,Чернівецька,136,136,1008
2020-09-12,Чернівецька,151,151,674
2020-09-13,Чернівецька,123,123,376
2020-09-14,Чернівецька,160,160,855
2020-09-15,Чернівецька,157,157,1274
2020-09-16,Чернівецька,131,131,1094
2020-09-17,Чернівецька,145,145,1100
2020-09-18,Чернівецька,125,125,1052
2020-09-19,Чернівецька,110,110,470
2020-09-20,Чернівецька,112,112,388
2020-09-21,Чернівецька,130,130,587
2020-09-22,Чернівецька,132,132,1267
2020-09-23,Чернівецька,134,134,974
2020-09-24,Чернівецька,181,181,921
2020-09-25,Чернівецька,167,167,895
2020-09-26,Чернівецька,96,96,481
2020-09-27,Чернівецька,88,88,330
2020-09-28,Чернівецька,164,164,776
2020-09-29,Чернівецька,178,178,1384
2020-09-30,Чернівецька,150,150,1402
2020-10-01,Чернівецька,190,190,989
2020-10-02,Чернівецька,165,165,1086
2020-10-03,Чернівецька,175,175,452
2020-10-04,Чернівецька,138,138,376
2020-10-05,Чернівецька,163,163,791
2020-10-06,Чернівецька,167,167,1277
2020-10-07,Чернівецька,184,184,1207
2020-10-08,Чернівецька,195,195,1141
2020-10-09,Чернівецька,217,217,1335
2020-10-10,Чернівецька,183,183,635
2020-10-11,Чернівецька,155,155,376
2020-10-12,Чернівецька,168,168,953
2020-10-13,Чернівецька,204,204,1375
2020-10-14,Чернівецька,182,182,746
2020-10-15,Чернівецька,224,224,1282
2020-10-16,Чернівецька,268,268,1383
2020-10-17,Чернівецька,217,217,626
2020-10-18,Чернівецька,191,191,470
2020-10-19,Чернівецька,237,237,991
2020-10-20,Чернівецька,265,265,1656
2020-10-21,Чернівецька,240,240,1590
2020-10-22,Чернівецька,269,269,1583
2020-10-24,Чернівецька,294,294,766
2020-10-25,Чернівецька,333,333,752
2020-10-26,Чернівецька,369,369,2118
2020-10-27,Чернівецька,394,394,2358
2020-10-28,Чернівецька,410,410,2003
2020-10-29,Чернівецька,353,353,1701
2020-10-30,Чернівецька,387,387,1974
2020-10-31,Чернівецька,400,400,1275
2020-11-01,Чернівецька,418,418,1034
2020-11-02,Чернівецька,395,413,1433
2020-11-03,Чернівецька,415,435,1768
2020-03-27,Чернігівська,1,1,3
2020-03-29,Чернігівська,1,1,9
2020-03-30,Чернігівська,0,0,3
2020-03-31,Чернігівська,3,3,9
2020-04-01,Чернігівська,0,0,3
2020-04-03,Чернігівська,2,2,15
2020-04-06,Чернігівська,0,0,9
2020-04-07,Чернігівська,0,0,6
2020-04-08,Чернігівська,2,2,12
2020-04-10,Чернігівська,0,0,12
2020-04-12,Чернігівська,0,0,12
2020-04-13,Чернігівська,1,1,6
2020-04-14,Чернігівська,0,0,3
2020-04-15,Чернігівська,2,2,24
2020-04-16,Чернігівська,0,0,21
2020-04-17,Чернігівська,0,0,27
2020-04-20,Чернігівська,1,1,3
2020-04-21,Чернігівська,3,3,63
2020-04-22,Чернігівська,1,1,24
2020-04-23,Чернігівська,5,5,30
2020-04-24,Чернігівська,0,0,33
2020-04-25,Чернігівська,14,14,48
2020-04-26,Чернігівська,1,1,3
2020-04-27,Чернігівська,4,4,48
2020-04-28,Чернігівська,0,0,24
2020-04-29,Чернігівська,7,7,39
2020-04-30,Чернігівська,2,2,65
2020-05-01,Чернігівська,1,1,10
2020-05-02,Чернігівська,3,3,50
2020-05-03,Чернігівська,9,9,60
2020-05-04,Чернігівська,2,2,50
2020-05-05,Чернігівська,0,0,60
2020-05-06,Чернігівська,3,3,60
2020-05-07,Чернігівська,2,2,40
2020-05-08,Чернігівська,3,3,60
2020-05-09,Чернігівська,2,2,20
2020-05-10,Чернігівська,2,2,5
2020-05-11,Чернігівська,2,2,45
2020-05-12,Чернігівська,1,1,30
2020-05-13,Чернігівська,4,4,50
2020-05-14,Чернігівська,11,11,65
2020-05-15,Чернігівська,12,12,60
2020-05-16,Чернігівська,0,0,16
2020-05-18,Чернігівська,4,4,32
2020-05-19,Чернігівська,3,3,16
2020-05-20,Чернігівська,2,2,16
2020-05-21,Чернігівська,2,2,24
2020-05-22,Чернігівська,7,7,72
2020-05-23,Чернігівська,3,3,32
2020-05-24,Чернігівська,2,2,40
2020-05-25,Чернігівська,2,2,16
2020-05-26,Чернігівська,4,4,88
2020-05-27,Чернігівська,4,4,32
2020-05-28,Чернігівська,13,13,64
2020-05-29,Чернігівська,11,11,96
