date,region,mean,median,lower_90,upper_90,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-05-07,Україна,0.92,0.92,0.85,0.98,327.85,537.78,473.89,542,8255
2020-05-08,Україна,0.93,0.93,0.87,1.01,321.69,518.46,452.09,513,8190
2020-05-09,Україна,0.95,0.94,0.88,1.01,316.47,500.16,567.1,539,6860
2020-05-10,Україна,0.96,0.95,0.88,1.02,312.05,482.9,586.09,378,4655
2020-05-11,Україна,0.96,0.96,0.9,1.04,308.37,466.72,513.45,350,4920
2020-05-12,Україна,0.97,0.97,0.89,1.04,305.38,451.61,487.23,456,6755
2020-05-13,Україна,0.98,0.98,0.91,1.06,302.93,437.59,380.12,405,7690
2020-05-14,Україна,0.98,0.98,0.91,1.05,300.95,424.64,506.05,495,7060
2020-05-15,Україна,0.99,0.99,0.93,1.07,299.4,412.76,451.71,511,8165
2020-05-16,Україна,0.99,0.99,0.92,1.07,298.2,401.92,319.49,443,10008
2020-05-17,Україна,0.99,0.99,0.92,1.07,297.28,392.11,286.18,236,5952
2020-05-18,Україна,0.99,0.99,0.92,1.07,296.6,383.27,224.97,290,9304
2020-05-19,Україна,0.99,0.99,0.92,1.07,296.1,375.37,248.79,364,10560
2020-05-20,Україна,1.0,0.99,0.92,1.07,295.66,368.34,325.33,463,10272
2020-05-21,Україна,1.0,0.99,0.91,1.06,295.27,362.14,291.03,410,10168
2020-05-22,Україна,1.0,1.0,0.92,1.07,294.94,356.69,322.27,459,10280
2020-05-23,Україна,1.0,1.0,0.93,1.08,294.71,351.94,319.72,320,7224
2020-05-24,Україна,1.01,1.0,0.94,1.09,294.58,347.82,357.55,279,5632
2020-05-25,Україна,1.01,1.01,0.92,1.07,294.64,344.26,278.96,363,9392
2020-05-26,Україна,1.01,1.01,0.94,1.09,294.92,341.2,292.32,382,9432
2020-05-27,Україна,1.01,1.01,0.94,1.08,295.35,338.56,327.2,441,9728
2020-05-28,Україна,1.02,1.02,0.96,1.1,295.94,336.3,388.48,549,10200
